"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"G (46)";"Largura do Tórax";"(76 a 80 cm) G/M";149.00;137.00;0.10;8.00;16.00;35.00;47;5311PTOGCM;;;;;;;;;;5311PTOGCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"G (46)";"Largura do Tórax";"(85 a 90 cm) G/GG";149.00;137.00;0.10;8.00;16.00;35.00;113;5311PTOGCGG;;;;;;;;;;5311PTOGCGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"G (46)";"Largura do Tórax";"(90 a 100 cm) G/XG";149.00;137.00;0.10;8.00;16.00;35.00;10;5311PTOGCXG;;;;;;;;;;5311PTOGCXG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"G (46)";"Largura do Tórax";"(101 a 107 cm) G/EG";149.00;137.00;0.10;8.00;16.00;35.00;25;5311PTOGCEG;;;;;;;;;;5311PTOGCEG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"GG (48)";"Largura do Tórax";"(86 a 92 cm) GG";149.00;137.00;0.10;8.00;16.00;35.00;78;5311PTOGG;;;;;;;;;;5311PTOGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"GG (48)";"Largura do Tórax";"(70 a 74 cm) GG/PP";149.00;137.00;0.10;8.00;16.00;35.00;8;5311PTOGGCPP;;;;;;;;;;5311PTOGGCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"GG (48)";"Largura do Tórax";"(74 a 78 cm) GG/P";149.00;137.00;0.10;8.00;16.00;35.00;32;5311PTOGGCP;;;;;;;;;;5311PTOGGCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"GG (48)";"Largura do Tórax";"(76 a 80 cm) GG/M";149.00;137.00;0.10;8.00;16.00;35.00;50;5311PTOGGCM;;;;;;;;;;5311PTOGGCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"GG (48)";"Largura do Tórax";"(80 a 86 cm) GG/G";149.00;137.00;0.10;8.00;16.00;35.00;83;5311PTOGGCG;;;;;;;;;;5311PTOGGCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"GG (48)";"Largura do Tórax";"(90 a 100 cm) GG/XG";149.00;137.00;0.10;8.00;16.00;35.00;42;5311PTOGGCXG;;;;;;;;;;5311PTOGGCXG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"GG (48)";"Largura do Tórax";"(101 a 107 cm) GG/EG";149.00;137.00;0.10;8.00;16.00;35.00;16;5311PTOGGCEG;;;;;;;;;;5311PTOGGCEG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"XG (50)";"Largura do Tórax";"(92 a 100 cm) XG";149.00;137.00;0.10;8.00;16.00;35.00;77;5311PTOXG;;;;;;;;;;5311PTOXG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"XG (50)";"Largura do Tórax";"(70 a 78 cm) XG/P";149.00;137.00;0.10;8.00;16.00;35.00;19;5311PTOXGCP;;;;;;;;;;5311PTOXGCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"XG (50)";"Largura do Tórax";"(79 a 86 cm) XG/M";149.00;137.00;0.10;8.00;16.00;35.00;39;5311PTOXGCM;;;;;;;;;;5311PTOXGCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"XG (50)";"Largura do Tórax";"(86 a 92 cm) XG/G";149.00;137.00;0.10;8.00;16.00;35.00;22;5311PTOXGCG;;;;;;;;;;5311PTOXGCG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"XG (50)";"Largura do Tórax";"(90 a 96 cm) XG/GG";149.00;137.00;0.10;8.00;16.00;35.00;53;5311PTOXGCGG;;;;;;;;;;5311PTOXGCGG;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-preto-5311;;;Cor;Preto;Tamanho;"XG (50)";"Largura do Tórax";"(101 a 107 cm) XG/EG";149.00;137.00;0.10;8.00;16.00;35.00;5;5311PTOXGCEG;;;;;;;;;;5311PTOXGCEG;Feminino;Adulto;22.40
calcinha-string-fio-duplo-em-couro-fake-e-microfibra-duhellen-preto-1008;"Calcinha String Fio-duplo em Couro Fake e Microfibra Duhellen Preto 1008";"Calcinhas > Fio Dental Duplo, Calcinhas > String, OUTLET > Calcinhas, #DuhLovers > Larissa Caetano";Cor;Preto;Tamanho;P;;;39.00;19.00;0.03;5.00;15.00;15.00;61;1008PTOP;;SIM;NÃO;;"Calcinha String Fio-duplo em Couro Fake e Microfibra Duhellen Preto 1008";"Calcinha String Fio-duplo em Couro Fake e Microfibra Duhellen Preto 10";;"Duhellen Lingerie";SIM;1008PTOP;Feminino;Adulto;10.00
calcinha-string-fio-duplo-em-couro-fake-e-microfibra-duhellen-preto-1008;;;Cor;Preto;Tamanho;M;;;39.00;19.00;0.03;5.00;15.00;15.00;85;1008PTOM;7,90E+12;;;;;;;;;1008PTOM;Feminino;Adulto;10.00
calcinha-string-fio-duplo-em-couro-fake-e-microfibra-duhellen-preto-1008;;;Cor;Preto;Tamanho;G;;;39.00;19.00;0.03;5.00;15.00;15.00;70;1008PTOG;7,90E+12;;;;;;;;;1008PTOG;Feminino;Adulto;10.00
enchimento-bolha-para-sutia-preto;"Enchimento Bolha para Sutiã Preto";"Acessórios > Enchimento Bolha";Cor;Preto;Tamanho;P(42);;;19.00;;0.10;5.00;15.00;15.00;8;1500PTOP;7,90E+12;SIM;NÃO;;"Enchimento Bolha para Sutia Preto";"Enchimento Bolha para Sutiã Preto";;"Duhellen Lingerie";SIM;1500PTOP;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-preto;;;Cor;Preto;Tamanho;"P (42)";;;19.00;;0.10;5.00;15.00;15.00;3;1500PTOP;7,90E+12;;;;;;;;;1500PTOP;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-preto;;;Cor;Preto;Tamanho;M(44);;;19.00;;0.10;5.00;15.00;15.00;5;1500PTOM;7,90E+12;;;;;;;;;1500PTOM;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-preto;;;Cor;Preto;Tamanho;"M (44)";;;19.00;;0.10;5.00;15.00;15.00;4;1500PTOM;7,90E+12;;;;;;;;;1500PTOM;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-preto;;;Cor;Preto;Tamanho;G(46);;;19.00;;0.10;5.00;15.00;15.00;9;1500PTOG;7,90E+12;;;;;;;;;1500PTOG;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-preto;;;Cor;Preto;Tamanho;"G (46)";;;19.00;;0.10;5.00;15.00;15.00;1;1500PTOG;7,90E+12;;;;;;;;;1500PTOG;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-bege;"Enchimento Bolha para Sutiã Bege";"Acessórios > Enchimento Bolha";Tamanho;P(42);;;;;19.00;;0.10;5.00;15.00;15.00;5;1500BEGP;7,90E+12;SIM;NÃO;;"Enchimento Bolha para Sutia Bege";"Enchimento Bolha para Sutiã Bege";;"Duhellen Lingerie";SIM;1500BEGP;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-bege;;;Tamanho;M(44);;;;;19.00;;0.10;5.00;15.00;15.00;0;1500BEGM;7,90E+12;;;;;;;;;1500BEGM;Feminino;Adulto;5.00
enchimento-bolha-para-sutia-bege;;;Tamanho;G(46);;;;;19.00;;0.10;5.00;15.00;15.00;0;1500BEGG;7,90E+12;;;;;;;;;1500BEGG;Feminino;Adulto;5.00
top-cropped-em-renda-tomara-que-caia-animal-print-9004;"Top Cropped em Renda Tomara Que Caia Animal Print 9004";"Sutiãs > Tomara Que Caia, Sutiãs > Rendados, Sutiãs > ShapeWear, Sutiãs > Sutiãs por 49 reais cada!, Croppeds > Rendados, Coleções, OUTLET > Croppeds, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;"Animal Print";Tamanho;"P (42)";;;169.00;49.00;0.20;8.00;16.00;35.00;10;9004ANPP;;SIM;NÃO;;"Top Cropped em Renda Tomara Que Caia Animal Print 9004";"Top Cropped em Renda Tomara Que Caia Animal Print 9004";;"Duhellen Lingerie";SIM;9004ANPP;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-preto-9001;"Top Cropped em Microfibra Tomara Que Caia Preto 9001";"Sutiãs > Tomara Que Caia, Sutiãs > ShapeWear, Croppeds, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Kamila Smaili, #DuhLovers > Lais Crisostomo, #DuhLovers > Sophia Marins";Cor;Preto;Tamanho;"P (42)";;;149.00;89.00;0.20;8.00;16.00;35.00;8;9001PTOP;7,90E+12;SIM;NÃO;;"Top Cropped em Microfibra Tomara Que Caia Preto 9001";"Top Cropped em Microfibra Tomara Que Caia Preto 9001";;"Duhellen Lingerie";SIM;9001PTOP;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-preto-9001;;;Cor;Preto;Tamanho;"M (44)";;;149.00;89.00;0.20;8.00;16.00;35.00;8;9001PTOM;7,90E+12;;;;;;;;;9001PTOM;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-preto-9001;;;Cor;Preto;Tamanho;"G (46)";;;149.00;89.00;0.20;8.00;16.00;35.00;12;9001PTOG;7,90E+12;;;;;;;;;9001PTOG;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-preto-9001;;;Cor;Preto;Tamanho;"GG (48)";;;149.00;89.00;0.20;8.00;16.00;35.00;11;9001PTOGG;7,90E+12;;;;;;;;;9001PTOGG;Feminino;Adulto;30.00
top-cropped-em-microfibra-tomara-que-caia-preto-9001;;;Cor;Preto;Tamanho;"XG (50)";;;149.00;89.00;0.20;8.00;16.00;35.00;0;9001PTOXG;;;;;;;;;;9001PTOXG;Feminino;Adulto;30.00
top-cropped-em-lurex-tomara-que-caia-romance-9002;"Top Cropped em Lurex Tomara Que Caia Romance 9002";"Sutiãs > Tomara Que Caia, Sutiãs > ShapeWear, Sutiãs > Sutiãs por 49 reais cada!, Croppeds > Lúrex, Coleções > Shine, OUTLET > Croppeds, #DuhLovers > Larissa Caetano, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Romance;Tamanho;"P (42)";;;169.00;49.00;0.20;8.00;16.00;35.00;9;9002RMCP;;SIM;NÃO;;"Top Cropped em Lurex Tomara Que Caia Romance 9002";"Top Cropped em Lurex Tomara Que Caia Romance 9002";;"Duhellen Lingerie";SIM;9002RMCP;Feminino;Adulto;30.00
top-cropped-em-lurex-tomara-que-caia-romance-9002;;;Cor;Romance;Tamanho;"M (44)";;;169.00;49.00;0.20;8.00;16.00;35.00;37;9002RMCM;;;;;;;;;;9002RMCM;Feminino;Adulto;30.00
top-cropped-em-lurex-tomara-que-caia-prata-9002;"Top Cropped em Lurex Tomara Que Caia Prata 9002";"Sutiãs > Tomara Que Caia, Sutiãs > ShapeWear, Sutiãs > Sutiãs por 49 reais cada!, Croppeds > Lúrex, Coleções > Shine, OUTLET > Croppeds, #DuhLovers > Larissa Caetano, #DuhLovers > Pamela Otero, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Prata;Tamanho;"P (42)";;;169.00;49.00;0.20;8.00;16.00;35.00;6;9002PRTP;7,90E+12;SIM;NÃO;;"Top Cropped em Lurex Tomara Que Caia Prata 9002";"Top Cropped em Lurex Tomara Que Caia Prata 9002";;"Duhellen Lingerie";SIM;9002PRTP;Feminino;Adulto;30.00
top-cropped-em-lurex-tomara-que-caia-prata-9002;;;Cor;Prata;Tamanho;"M (44)";;;169.00;49.00;0.20;8.00;16.00;35.00;33;9002PRTM;7,90E+12;;;;;;;;;9002PRTM;Feminino;Adulto;30.00
top-cropped-em-renda-tomara-que-caia-bege-9004;"Top Cropped em Renda Tomara Que Caia Bege 9004";"Sutiãs > Tomara Que Caia, Sutiãs > Rendados, Sutiãs > ShapeWear, Sutiãs > Sutiãs por 49 reais cada!, Croppeds > Rendados, OUTLET > Croppeds, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 , DUHSALE";Cor;Bege;Tamanho;"P (42)";;;169.00;49.00;0.20;8.00;16.00;35.00;1;9004BEGP;;SIM;NÃO;;"Top Cropped em Renda Tomara Que Caia Bege 9004";"Top Cropped em Renda Tomara Que Caia Bege 9004";;"Duhellen Lingerie";SIM;9004BEGP;Feminino;Adulto;30.00
top-cropped-em-renda-tomara-que-caia-bordo-9004;"Top Cropped em Renda Tomara Que Caia Bordô 9004";"Sutiãs > Tomara Que Caia, Sutiãs > Rendados, Sutiãs > ShapeWear, Sutiãs > Sutiãs por 49 reais cada!, Croppeds > Rendados, Coleções > Rouge, OUTLET > Croppeds, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Bordô;Tamanho;"P (42)";;;169.00;49.00;0.20;8.00;16.00;35.00;8;9004BORP;;SIM;NÃO;;"Top Cropped em Renda Tomara Que Caia Bordo 9004";"Top Cropped em Renda Tomara Que Caia Bordô 9004";;"Duhellen Lingerie";SIM;9004BORP;Feminino;Adulto;30.00
sutia-sem-alcas-com-costas-removiveis-branco-duhellen-5228;"Sutiã Sem Alças Com Costas Removíveis Branco Duhellen 5228";"Sutiãs > Tomara Que Caia, Sutiãs > Básicos, Sutiãs > Multifuncional, Coleções > Basic, 48 Horas\, 48 modelos por 48 reais, 3 Sutiãs por R$129 ";Cor;Branco;Tamanho;"GG (48)";;;109.00;79.00;0.10;8.00;16.00;35.00;22;5228BCOGG;7,90E+12;SIM;NÃO;;"Sutia Sem Alcas Com Costas Removiveis Branco Duhellen 5228";"Sutiã Sem Alças Com Costas Removíveis Branco Duhellen 5228";;"Duhellen Lingerie";SIM;5228BCOGG;Feminino;Adulto;30.00
sutia-tomara-que-caia-super-sustentacao-azul-sideral-5311;"Sutiã Tomara Que Caia Super Sustentação Azul Sideral 5311";"Sutiãs > Tomara Que Caia, OUTLET > Sutiãs, #DuhLovers > Andrea Maluxenas, #DuhLovers > Ariane Mendes, #DuhLovers > Carol Magon, #DuhLovers > Cati Sampaio, #DuhLovers > Consultora Dai, #DuhLovers > Duda Mantovani, #DuhLovers > Ely Sabinno, #DuhLovers > Gabi Camargo, #DuhLovers > Gabi Frienzzo, #DuhLovers > Gabi Lima, #DuhLovers > Giulia Schwanke, #DuhLovers > Jessica Albuquerque, #DuhLovers > Jéssica Gomes, #DuhLovers > Julia Cascon, #DuhLovers > Kelly Silva, #DuhLovers > Lara Cunha, #DuhLovers > Larissa Caetano, #DuhLovers > Leticia Brozio, #DuhLovers > Maria Faceira, #DuhLovers > Maíra Soares, #DuhLovers > Nayane Alcantara, #DuhLovers > Pamela Otero, #DuhLovers > Rafaela Garcia, #DuhLovers > Roberta Frias, #DuhLovers > Simone Gianello, #DuhLovers > Sophia Marins, #DuhLovers > Todas na Modinha, 48 Horas\, 48 modelos por 48 reais, TQC por R$89 ";Cor;"Azul Sideral";Tamanho;"PP (40)";"Largura do Tórax";"(66 a 70 cm) PP";149.00;89.00;0.10;8.00;16.00;35.00;14;5311ASDPP;;SIM;NÃO;;"Sutia Tomara Que Caia Super Sustentacao Azul Sideral 5311";"Sutiã Tomara Que Caia Super Sustentação Azul Sideral 5311";;"Duhellen Lingerie";SIM;5311ASDPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-azul-sideral-5311;;;Cor;"Azul Sideral";Tamanho;"PP (40)";"Largura do Tórax";"(74 a 78 cm) PP/M";149.00;89.00;0.10;8.00;16.00;35.00;11;5311ASDPPCM;;;;;;;;;;5311ASDPPCM;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-azul-sideral-5311;;;Cor;"Azul Sideral";Tamanho;"P (42)";"Largura do Tórax";"(66 a 70 cm) P/PP";149.00;89.00;0.10;8.00;16.00;35.00;10;5311ASDPCPP;;;;;;;;;;5311ASDPCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-azul-sideral-5311;;;Cor;"Azul Sideral";Tamanho;"M (44)";"Largura do Tórax";"(66 a 70 cm) M/PP";149.00;89.00;0.10;8.00;16.00;35.00;0;5311ASDMCPP;;;;;;;;;;5311ASDMCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-azul-sideral-5311;;;Cor;"Azul Sideral";Tamanho;"GG (48)";"Largura do Tórax";"(70 a 74 cm) GG/PP";149.00;89.00;0.10;8.00;16.00;35.00;1;5311ASDGGCPP;;;;;;;;;;5311ASDGGCPP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-azul-sideral-5311;;;Cor;"Azul Sideral";Tamanho;"GG (48)";"Largura do Tórax";"(74 a 78 cm) GG/P";149.00;89.00;0.10;8.00;16.00;35.00;3;5311ASDGGCP;;;;;;;;;;5311ASDGGCP;Feminino;Adulto;22.40
sutia-tomara-que-caia-super-sustentacao-azul-sideral-5311;;;Cor;"Azul Sideral";Tamanho;"XG (50)";"Largura do Tórax";"(70 a 78 cm) XG/P";149.00;89.00;0.10;8.00;16.00;35.00;2;5311ASDXGCP;;;;;;;;;;5311ASDXGCP;Feminino;Adulto;22.40
par-de-alcas-removiveis-para-sutias-13-mm;"Par de Alças Removíveis para Sutiãs 13 mm";"Acessórios > Alças";Cor;Bege;Tamanho;"13 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;3;ALC13MMBEG;7,90E+12;SIM;NÃO;;"Par de Alcas Removiveis para Sutias 13 mm";"Par de Alças Removíveis para Sutiãs 13 mm";;"Duhellen Lingerie";SIM;ALC13MMBEG;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-13-mm;;;Cor;Preto;Tamanho;"13 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;2;ALC13MMPTO;7,90E+12;;;;;;;;;ALC13MMPTO;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-13-mm;;;Cor;Branco;Tamanho;"13 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;18;ALC13MMBCO;7,90E+12;;;;;;;;;ALC13MMBCO;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-13-mm;;;Cor;Bordô;Tamanho;"13 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;11;ALC13MMBOR;7,90E+12;;;;;;;;;ALC13MMBOR;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-10mm;"Par de Alças Removíveis para Sutiãs 10mm";"Acessórios > Alças";Cor;Bege;Tamanho;"10 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;22;ALC10MMBEG;7,90E+12;SIM;NÃO;;"Par de Alcas Removiveis para Sutias 10mm";"Par de Alças Removíveis para Sutiãs 10mm";;"Duhellen Lingerie";SIM;ALC10MMBEG;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-10mm;;;Cor;Preto;Tamanho;"10 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;8;ALC10MMPTO;7,90E+12;;;;;;;;;ALC10MMPTO;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-10mm;;;Cor;Branco;Tamanho;"10 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;16;ALC10MMBCO;7,90E+12;;;;;;;;;ALC10MMBCO;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-10mm;;;Cor;Bordô;Tamanho;"10 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;16;ALC10MMBOR;7,90E+12;;;;;;;;;ALC10MMBOR;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-18-mm;"Par de Alças Removíveis para Sutiãs 18 mm";"Acessórios > Alças";Cor;Bege;Tamanho;"18 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;6;ALC18MMBEG;7,90E+12;SIM;NÃO;;"Par de Alcas Removiveis para Sutias 18 mm";"Par de Alças Removíveis para Sutiãs 18 mm";;"Duhellen Lingerie";SIM;ALC18MMBEG;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-18-mm;;;Cor;Preto;Tamanho;"18 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;8;ALC18MMPTO;7,90E+12;;;;;;;;;ALC18MMPTO;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-18-mm;;;Cor;Branco;Tamanho;"18 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;12;ALC18MMBCO;7,90E+12;;;;;;;;;ALC18MMBCO;Feminino;Adulto;3.00
par-de-alcas-removiveis-para-sutias-18-mm;;;Cor;Bordô;Tamanho;"18 mm";;;15.00;15.00;0.01;5.00;5.00;5.00;19;ALC18MMBOR;7,90E+12;;;;;;;;;ALC18MMBOR;Feminino;Adulto;3.00
sutia-top-estilo-em-renda-com-bojo-nerfetiti-amendoa-1544;"Sutiã Top Estilo Em Renda Com Bojo Nerfetiti Amêndoa 1544";"OUTLET > Sutiãs, DUHSALE";Cor;Amêndoa;Tamanho;"P (42)";;;119.00;49.00;0.10;8.00;16.00;35.00;1;1544AMDP;;SIM;NÃO;;"Sutia Top Estilo Em Renda Com Bojo Nerfetiti Amendoa 1544";"Sutiã Top Estilo Em Renda Com Bojo Nerfetiti Amêndoa 1544";;Nerfetiti;SIM;1544AMDP;Feminino;Adulto;30.00
sutia-basico-com-bojo-e-aro-inteirico-branco-duhellen-5100;"Sutiã Básico Com Bojo E Aro Inteiriço Branco Duhellen 5100";"Sutiãs > Básicos, Coleções > Basic, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Consultora Dai, #DuhLovers > Katia Carvalho, #DuhLovers > Larissa Caetano, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins, 48 Horas\, 48 modelos por 48 reais";Cor;Branco;Tamanho;"PP (40)";;;137.00;127.00;0.10;8.00;15.00;40.00;7;5100BCOPP;;SIM;NÃO;;"Sutia Basico Com Bojo E Aro Inteirico Branco Duhellen 5100";"Sutiã Básico Com Bojo E Aro Inteiriço Branco Duhellen 5100";;"Duhellen Lingerie";SIM;5100BCOPP;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-branco-duhellen-5100;;;Cor;Branco;Tamanho;"P (42)";;;137.00;127.00;0.10;8.00;15.00;40.00;0;5100BCOP;7,90E+12;;;;;;;;;5100BCOP;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-branco-duhellen-5100;;;Cor;Branco;Tamanho;"M (44)";;;137.00;127.00;0.10;8.00;15.00;40.00;8;5100BCOM;7,90E+12;;;;;;;;;5100BCOM;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-branco-duhellen-5100;;;Cor;Branco;Tamanho;"G (46)";;;137.00;127.00;0.10;8.00;15.00;40.00;11;5100BCOG;7,90E+12;;;;;;;;;5100BCOG;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-branco-duhellen-5100;;;Cor;Branco;Tamanho;"GG (48)";;;137.00;127.00;0.10;8.00;15.00;40.00;10;5100BCOGG;7,90E+12;;;;;;;;;5100BCOGG;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-preto-duhellen-5100;"Sutiã Básico Com Bojo E Aro Inteiriço Preto Duhellen 5100";"Sutiãs > Básicos, Coleções > Basic, #DuhLovers > Consultora Dai, #DuhLovers > Lais Crisostomo, #DuhLovers > Larissa Caetano, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins, #DuhLovers > Vittoria Dutra, 48 Horas\, 48 modelos por 48 reais";Cor;Preto;Tamanho;"PP (40)";;;137.00;127.00;0.10;8.00;15.00;40.00;6;5100PTOPP;;SIM;NÃO;;"Sutia Basico Com Bojo E Aro Inteirico Preto Duhellen 5100";"Sutiã Básico Com Bojo E Aro Inteiriço Preto Duhellen 5100";;"Duhellen Lingerie";SIM;5100PTOPP;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-preto-duhellen-5100;;;Cor;Preto;Tamanho;"P (42)";;;137.00;127.00;0.10;8.00;15.00;40.00;14;5100PTOP;7,90E+12;;;;;;;;;5100PTOP;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-preto-duhellen-5100;;;Cor;Preto;Tamanho;"M (44)";;;137.00;127.00;0.10;8.00;15.00;40.00;5;5100PTOM;7,90E+12;;;;;;;;;5100PTOM;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-preto-duhellen-5100;;;Cor;Preto;Tamanho;"G (46)";;;137.00;127.00;0.10;8.00;15.00;40.00;8;5100PTOG;7,90E+12;;;;;;;;;5100PTOG;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-preto-duhellen-5100;;;Cor;Preto;Tamanho;"GG (48)";;;137.00;127.00;0.10;8.00;15.00;40.00;19;5100PTOGG;7,90E+12;;;;;;;;;5100PTOGG;Feminino;Adulto;22.25
sutia-nadador-em-palito-frente-unica-branco-duhellen-5149;"Sutiã Nadador em Palito Frente Única Branco Duhellen 5149";"Sutiãs > Básicos, Sutiãs > Multifuncional, Sutiãs > Nadador, Coleções > Basic, #DuhLovers > Consultora Dai, #DuhLovers > Lais Crisostomo, #DuhLovers > Larissa Caetano, 48 Horas\, 48 modelos por 48 reais";Cor;Branco;Tamanho;"P (42)";;;117.00;107.00;0.10;8.00;15.00;40.00;2;5149BCOP;7,90E+12;SIM;NÃO;;"Sutia Nadador em Palito Frente Unica Branco Duhellen 5149";"Sutiã Nadador em Palito Frente Única Branco Duhellen 5149";;"Duhellen Lingerie";SIM;5149BCOP;Feminino;Adulto;20.01
sutia-nadador-em-palito-frente-unica-branco-duhellen-5149;;;Cor;Branco;Tamanho;"M (44)";;;117.00;107.00;0.10;8.00;15.00;40.00;7;5149BCOM;7,90E+12;;;;;;;;;5149BCOM;Feminino;Adulto;20.01
sutia-nadador-em-palito-frente-unica-branco-duhellen-5149;;;Cor;Branco;Tamanho;"G (46)";;;117.00;107.00;0.10;8.00;15.00;40.00;2;5149BCOG;7,90E+12;;;;;;;;;5149BCOG;Feminino;Adulto;20.01
sutia-nadador-em-palito-frente-unica-branco-duhellen-5149;;;Cor;Branco;Tamanho;"GG (48)";;;117.00;107.00;0.10;8.00;15.00;40.00;10;5149BCOGG;7,90E+12;;;;;;;;;5149BCOGG;Feminino;Adulto;20.01
